sent_count,word_count,avg_sent_length,grade
1,35,35.0,1.0
4,52,13.0,1.0
4,116,29.0,2.0
7,155,22.1429,2.0
5,88,17.6,1.0
4,167,41.75,3.0
2,55,27.5,1.0
1,18,18.0,0.0
2,62,31.0,0.0
7,160,22.8571,2.0
5,99,19.8,2.0
7,140,20.0,2.0
5,90,18.0,1.0
9,225,25.0,3.0
6,137,22.8333,2.0
4,136,34.0,2.0
7,123,17.5714,2.0
7,155,22.1429,2.0
4,63,15.75,1.0
2,117,58.5,2.0
2,165,82.5,2.0
3,78,26.0,1.0
1,68,68.0,0.0
2,87,43.5,0.0
3,46,15.3333,1.0
6,145,24.1667,2.0
6,134,22.3333,1.0
2,32,16.0,1.0
2,40,20.0,0.0
3,95,31.6667,1.0
6,232,38.6667,3.0
6,232,38.6667,2.0
9,221,24.5556,3.0
6,132,22.0,2.0
2,67,33.5,1.0
1,18,18.0,0.0
8,145,18.125,3.0
2,72,36.0,1.0
5,111,22.2,0.0
1,87,87.0,1.0
3,59,19.6667,1.0
2,46,23.0,1.0
4,90,22.5,1.0
8,147,18.375,2.0
5,117,23.4,1.0
5,145,29.0,2.0
2,40,20.0,1.0
5,189,37.8,2.0
3,70,23.3333,1.0
3,67,22.3333,1.0
7,134,19.1429,2.0
7,148,21.1429,2.0
3,70,23.3333,1.0
2,40,20.0,0.0
4,71,17.75,2.0
1,35,35.0,1.0
7,251,35.8571,3.0
4,83,20.75,0.0
4,76,19.0,0.0
5,141,28.2,3.0
1,53,53.0,1.0
7,186,26.5714,2.0
5,194,38.8,3.0
4,119,29.75,2.0
5,129,25.8,2.0
7,215,30.7143,3.0
5,105,21.0,2.0
2,50,25.0,0.0
14,286,20.4286,3.0
5,159,31.8,2.0
3,49,16.3333,1.0
1,14,14.0,0.0
3,82,27.3333,1.0
9,180,20.0,3.0
1,44,44.0,1.0
3,74,24.6667,1.0
2,87,43.5,2.0
1,56,56.0,0.0
3,105,35.0,1.0
6,88,14.6667,0.0
4,92,23.0,2.0
1,46,46.0,1.0
2,81,40.5,1.0
3,71,23.6667,1.0
1,67,67.0,1.0
2,74,37.0,2.0
6,208,34.6667,3.0
1,37,37.0,1.0
6,202,33.6667,3.0
4,99,24.75,1.0
4,61,15.25,1.0
3,66,22.0,2.0
3,69,23.0,1.0
4,134,33.5,1.0
3,77,25.6667,1.0
3,103,34.3333,1.0
13,299,23.0,2.0
6,172,28.6667,3.0
6,103,17.1667,1.0
5,105,21.0,1.0
5,75,15.0,0.0
1,44,44.0,0.0
3,116,38.6667,2.0
4,122,30.5,1.0
2,50,25.0,1.0
1,34,34.0,0.0
6,149,24.8333,2.0
1,32,32.0,1.0
4,51,12.75,1.0
5,162,32.4,2.0
9,143,15.8889,2.0
2,39,19.5,1.0
4,140,35.0,1.0
8,134,16.75,2.0
3,80,26.6667,1.0
12,187,15.5833,3.0
2,43,21.5,1.0
4,164,41.0,2.0
7,175,25.0,3.0
3,46,15.3333,1.0
6,271,45.1667,2.0
8,198,24.75,2.0
7,103,14.7143,2.0
2,53,26.5,1.0
2,29,14.5,0.0
5,106,21.2,2.0
5,105,21.0,2.0
4,124,31.0,2.0
3,101,33.6667,2.0
1,38,38.0,1.0
5,99,19.8,1.0
5,70,14.0,1.0
3,45,15.0,0.0
1,102,102.0,1.0
9,153,17.0,2.0
8,134,16.75,2.0
7,112,16.0,2.0
2,65,32.5,2.0
5,84,16.8,1.0
2,39,19.5,1.0
4,73,18.25,1.0
5,165,33.0,2.0
2,118,59.0,1.0
1,40,40.0,1.0
3,41,13.6667,0.0
5,196,39.2,3.0
7,150,21.4286,2.0
6,134,22.3333,2.0
2,49,24.5,1.0
7,156,22.2857,2.0
2,53,26.5,1.0
2,53,26.5,1.0
7,163,23.2857,3.0
5,233,46.6,3.0
4,103,25.75,2.0
11,208,18.9091,3.0
9,173,19.2222,3.0
6,86,14.3333,2.0
9,202,22.4444,3.0
1,31,31.0,1.0
3,47,15.6667,0.0
12,193,16.0833,3.0
10,172,17.2,3.0
3,73,24.3333,1.0
2,21,10.5,1.0
3,104,34.6667,1.0
2,31,15.5,0.0
5,108,21.6,2.0
1,40,40.0,1.0
3,91,30.3333,1.0
1,18,18.0,0.0
6,103,17.1667,0.0
1,91,91.0,2.0
1,38,38.0,1.0
3,105,35.0,1.0
7,171,24.4286,2.0
5,71,14.2,2.0
11,260,23.6364,1.0
5,73,14.6,1.0
7,135,19.2857,2.0
5,135,27.0,2.0
4,79,19.75,1.0
4,38,9.5,1.0
5,91,18.2,2.0
4,50,12.5,0.0
6,137,22.8333,2.0
7,187,26.7143,3.0
4,41,10.25,0.0
3,102,34.0,2.0
4,150,37.5,2.0
7,220,31.4286,3.0
4,183,45.75,0.0
5,85,17.0,1.0
5,111,22.2,2.0
1,50,50.0,1.0
6,89,14.8333,1.0
4,82,20.5,2.0
2,39,19.5,1.0
4,76,19.0,1.0
7,242,34.5714,3.0
1,201,201.0,1.0
1,18,18.0,1.0
6,125,20.8333,3.0
5,116,23.2,0.0
4,102,25.5,2.0
6,162,27.0,2.0
3,58,19.3333,0.0
4,93,23.25,2.0
3,98,32.6667,1.0
2,45,22.5,0.0
6,209,34.8333,2.0
3,55,18.3333,0.0
2,29,14.5,0.0
6,158,26.3333,2.0
4,191,47.75,3.0
5,140,28.0,2.0
1,31,31.0,0.0
8,226,28.25,3.0
4,81,20.25,1.0
6,73,12.1667,1.0
2,41,20.5,0.0
1,32,32.0,1.0
1,27,27.0,0.0
9,239,26.5556,3.0
4,79,19.75,1.0
11,236,21.4545,3.0
3,39,13.0,0.0
12,174,14.5,3.0
7,164,23.4286,2.0
9,153,17.0,2.0
2,102,51.0,2.0
1,26,26.0,0.0
1,27,27.0,1.0
4,85,21.25,1.0
3,115,38.3333,2.0
3,44,14.6667,1.0
1,33,33.0,1.0
5,108,21.6,1.0
2,85,42.5,2.0
5,173,34.6,3.0
5,115,23.0,2.0
2,59,29.5,1.0
6,122,20.3333,0.0
2,37,18.5,0.0
7,207,29.5714,3.0
7,125,17.8571,2.0
5,86,17.2,1.0
3,111,37.0,0.0
3,57,19.0,1.0
2,50,25.0,0.0
4,107,26.75,2.0
2,92,46.0,2.0
7,164,23.4286,2.0
2,57,28.5,1.0
2,69,34.5,1.0
6,142,23.6667,2.0
4,64,16.0,0.0
1,37,37.0,0.0
4,62,15.5,1.0
4,120,30.0,2.0
6,147,24.5,3.0
5,81,16.2,2.0
4,119,29.75,2.0
6,118,19.6667,3.0
4,101,25.25,2.0
4,149,37.25,3.0
4,107,26.75,1.0
2,53,26.5,1.0
3,78,26.0,0.0
8,102,12.75,2.0
4,61,15.25,1.0
2,31,15.5,1.0
5,82,16.4,1.0
6,132,22.0,2.0
5,80,16.0,2.0
2,46,23.0,1.0
5,78,15.6,1.0
4,86,21.5,2.0
9,135,15.0,2.0
2,93,46.5,0.0
1,95,95.0,2.0
3,101,33.6667,1.0
6,109,18.1667,1.0
2,73,36.5,1.0
8,141,17.625,2.0
12,180,15.0,2.0
3,84,28.0,1.0
8,226,28.25,3.0
3,65,21.6667,1.0
5,173,34.6,2.0
5,137,27.4,2.0
1,53,53.0,0.0
3,53,17.6667,1.0
4,59,14.75,1.0
2,43,21.5,0.0
3,88,29.3333,2.0
6,117,19.5,1.0
4,79,19.75,2.0
2,33,16.5,1.0
12,209,17.4167,3.0
9,141,15.6667,3.0
4,123,30.75,2.0
2,45,22.5,0.0
7,127,18.1429,2.0
4,108,27.0,0.0
9,195,21.6667,2.0
2,66,33.0,0.0
2,94,47.0,1.0
3,68,22.6667,1.0
3,42,14.0,0.0
1,37,37.0,1.0
3,19,6.3333,0.0
3,75,25.0,0.0
2,37,18.5,0.0
6,152,25.3333,3.0
2,101,50.5,1.0
2,106,53.0,1.0
5,120,24.0,2.0
5,159,31.8,3.0
11,127,11.5455,1.0
7,173,24.7143,3.0
8,263,32.875,3.0
4,78,19.5,0.0
4,162,40.5,2.0
4,142,35.5,2.0
5,73,14.6,1.0
7,169,24.1429,2.0
5,103,20.6,2.0
7,183,26.1429,3.0
5,99,19.8,1.0
4,107,26.75,2.0
2,51,25.5,0.0
1,24,24.0,1.0
5,144,28.8,2.0
3,69,23.0,1.0
3,178,59.3333,3.0
3,139,46.3333,2.0
5,110,22.0,1.0
9,192,21.3333,3.0
15,324,21.6,3.0
2,82,41.0,1.0
4,93,23.25,2.0
2,66,33.0,1.0
2,39,19.5,1.0
1,35,35.0,0.0
5,96,19.2,2.0
8,157,19.625,2.0
3,49,16.3333,1.0
3,48,16.0,1.0
3,81,27.0,2.0
6,103,17.1667,2.0
2,65,32.5,0.0
1,29,29.0,0.0
1,30,30.0,0.0
7,144,20.5714,3.0
5,81,16.2,2.0
4,125,31.25,2.0
7,218,31.1429,2.0
4,113,28.25,1.0
9,193,21.4444,3.0
3,47,15.6667,1.0
2,36,18.0,0.0
8,168,21.0,1.0
9,220,24.4444,1.0
4,105,26.25,2.0
3,71,23.6667,1.0
4,90,22.5,1.0
6,112,18.6667,2.0
2,33,16.5,0.0
4,105,26.25,1.0
6,152,25.3333,3.0
2,74,37.0,1.0
3,67,22.3333,0.0
8,264,33.0,2.0
2,71,35.5,1.0
6,132,22.0,2.0
6,67,11.1667,1.0
1,46,46.0,1.0
1,65,65.0,1.0
6,228,38.0,2.0
3,168,56.0,2.0
3,70,23.3333,2.0
7,156,22.2857,3.0
1,7,7.0,0.0
6,148,24.6667,2.0
1,40,40.0,0.0
8,167,20.875,2.0
1,26,26.0,0.0
3,47,15.6667,1.0
1,114,114.0,0.0
6,153,25.5,2.0
5,95,19.0,2.0
1,30,30.0,1.0
3,75,25.0,0.0
4,103,25.75,2.0
1,51,51.0,0.0
1,26,26.0,0.0
5,128,25.6,2.0
4,125,31.25,2.0
4,75,18.75,1.0
4,94,23.5,2.0
7,98,14.0,2.0
6,144,24.0,2.0
4,95,23.75,2.0
6,147,24.5,2.0
6,152,25.3333,2.0
6,87,14.5,0.0
5,110,22.0,1.0
2,39,19.5,1.0
4,87,21.75,0.0
8,265,33.125,3.0
5,93,18.6,1.0
11,244,22.1818,3.0
4,84,21.0,1.0
2,52,26.0,1.0
2,82,41.0,0.0
2,86,43.0,1.0
4,63,15.75,1.0
2,77,38.5,2.0
6,101,16.8333,2.0
3,117,39.0,3.0
3,56,18.6667,1.0
8,164,20.5,3.0
3,50,16.6667,2.0
3,147,49.0,2.0
1,24,24.0,0.0
5,94,18.8,1.0
5,167,33.4,2.0
3,49,16.3333,1.0
1,39,39.0,1.0
1,48,48.0,1.0
8,131,16.375,3.0
1,76,76.0,1.0
3,145,48.3333,0.0
1,40,40.0,0.0
2,121,60.5,2.0
4,109,27.25,2.0
2,49,24.5,0.0
4,99,24.75,3.0
1,23,23.0,1.0
4,67,16.75,1.0
2,23,11.5,0.0
3,66,22.0,0.0
3,42,14.0,1.0
4,110,27.5,2.0
5,88,17.6,1.0
4,77,19.25,1.0
5,170,34.0,3.0
9,148,16.4444,3.0
7,128,18.2857,2.0
6,125,20.8333,2.0
2,80,40.0,1.0
2,81,40.5,2.0
7,156,22.2857,2.0
6,88,14.6667,1.0
7,252,36.0,3.0
7,132,18.8571,2.0
3,98,32.6667,1.0
5,119,23.8,2.0
7,147,21.0,3.0
3,72,24.0,1.0
3,91,30.3333,0.0
2,49,24.5,0.0
1,68,68.0,1.0
8,192,24.0,3.0
1,30,30.0,0.0
6,159,26.5,3.0
4,121,30.25,2.0
4,201,50.25,3.0
4,75,18.75,1.0
5,104,20.8,2.0
7,188,26.8571,2.0
3,74,24.6667,1.0
5,112,22.4,2.0
2,29,14.5,0.0
5,152,30.4,2.0
1,69,69.0,0.0
4,63,15.75,1.0
1,21,21.0,0.0
1,35,35.0,0.0
2,42,21.0,0.0
4,68,17.0,2.0
3,39,13.0,1.0
1,23,23.0,1.0
4,102,25.5,2.0
10,125,12.5,2.0
7,156,22.2857,2.0
5,102,20.4,2.0
2,76,38.0,0.0
2,79,39.5,0.0
3,69,23.0,1.0
22,276,12.5455,3.0
10,162,16.2,2.0
8,120,15.0,1.0
6,111,18.5,2.0
4,110,27.5,2.0
2,52,26.0,1.0
5,115,23.0,2.0
2,61,30.5,0.0
3,55,18.3333,1.0
5,173,34.6,2.0
6,100,16.6667,1.0
5,55,11.0,1.0
7,167,23.8571,2.0
8,230,28.75,3.0
4,190,47.5,3.0
6,152,25.3333,0.0
5,142,28.4,2.0
3,56,18.6667,1.0
2,31,15.5,0.0
9,206,22.8889,2.0
1,19,19.0,1.0
5,134,26.8,2.0
4,93,23.25,1.0
4,134,33.5,2.0
9,272,30.2222,3.0
10,147,14.7,2.0
2,41,20.5,1.0
5,100,20.0,0.0
6,118,19.6667,2.0
2,51,25.5,1.0
7,195,27.8571,3.0
6,171,28.5,3.0
2,36,18.0,0.0
7,229,32.7143,2.0
7,142,20.2857,2.0
5,113,22.6,0.0
7,145,20.7143,2.0
6,131,21.8333,2.0
2,71,35.5,0.0
3,58,19.3333,1.0
1,46,46.0,1.0
2,49,24.5,1.0
5,103,20.6,2.0
1,20,20.0,0.0
5,103,20.6,2.0
3,68,22.6667,1.0
3,78,26.0,2.0
4,65,16.25,2.0
4,104,26.0,2.0
6,147,24.5,2.0
8,139,17.375,0.0
5,104,20.8,2.0
1,40,40.0,0.0
10,139,13.9,1.0
9,182,20.2222,3.0
5,117,23.4,1.0
4,119,29.75,2.0
5,97,19.4,1.0
6,191,31.8333,0.0
1,18,18.0,0.0
4,80,20.0,1.0
4,49,12.25,0.0
1,88,88.0,1.0
2,57,28.5,1.0
5,117,23.4,2.0
5,123,24.6,3.0
9,208,23.1111,2.0
4,90,22.5,1.0
2,55,27.5,1.0
4,102,25.5,2.0
1,21,21.0,0.0
3,39,13.0,1.0
3,89,29.6667,1.0
5,149,29.8,2.0
1,31,31.0,1.0
10,303,30.3,3.0
9,222,24.6667,3.0
7,203,29.0,2.0
3,82,27.3333,1.0
10,270,27.0,3.0
3,76,25.3333,1.0
2,65,32.5,1.0
6,64,10.6667,1.0
2,42,21.0,0.0
2,41,20.5,0.0
3,51,17.0,1.0
2,45,22.5,1.0
4,117,29.25,2.0
8,164,20.5,2.0
3,81,27.0,1.0
2,67,33.5,1.0
4,71,17.75,1.0
5,87,17.4,1.0
2,50,25.0,1.0
2,90,45.0,2.0
3,62,20.6667,0.0
1,37,37.0,0.0
1,29,29.0,1.0
1,25,25.0,1.0
1,72,72.0,1.0
3,65,21.6667,0.0
1,24,24.0,0.0
1,19,19.0,1.0
5,138,27.6,2.0
7,150,21.4286,2.0
9,184,20.4444,2.0
4,62,15.5,1.0
3,79,26.3333,2.0
1,25,25.0,0.0
11,200,18.1818,1.0
9,191,21.2222,2.0
1,17,17.0,0.0
5,161,32.2,2.0
8,216,27.0,2.0
11,213,19.3636,3.0
8,128,16.0,2.0
7,139,19.8571,2.0
2,62,31.0,1.0
5,102,20.4,1.0
7,123,17.5714,2.0
5,144,28.8,3.0
2,59,29.5,0.0
6,178,29.6667,2.0
4,119,29.75,1.0
6,112,18.6667,1.0
3,63,21.0,1.0
3,49,16.3333,1.0
6,96,16.0,2.0
4,116,29.0,3.0
7,182,26.0,3.0
4,108,27.0,1.0
5,149,29.8,2.0
13,276,21.2308,3.0
6,85,14.1667,0.0
4,103,25.75,1.0
6,128,21.3333,2.0
2,80,40.0,2.0
4,58,14.5,1.0
6,127,21.1667,2.0
6,128,21.3333,2.0
1,39,39.0,1.0
2,95,47.5,0.0
3,75,25.0,1.0
12,231,19.25,2.0
6,179,29.8333,2.0
4,83,20.75,2.0
6,186,31.0,3.0
3,65,21.6667,1.0
6,151,25.1667,3.0
6,182,30.3333,3.0
3,93,31.0,1.0
5,128,25.6,1.0
2,37,18.5,0.0
6,80,13.3333,2.0
2,53,26.5,1.0
6,101,16.8333,3.0
5,116,23.2,1.0
4,70,17.5,1.0
4,112,28.0,2.0
5,145,29.0,2.0
10,265,26.5,1.0
1,11,11.0,1.0
1,63,63.0,1.0
7,164,23.4286,1.0
3,60,20.0,2.0
9,245,27.2222,2.0
4,114,28.5,2.0
12,173,14.4167,2.0
4,73,18.25,0.0
5,86,17.2,2.0
4,62,15.5,1.0
1,84,84.0,2.0
10,175,17.5,2.0
3,75,25.0,1.0
1,16,16.0,0.0
2,63,31.5,1.0
6,122,20.3333,2.0
1,55,55.0,1.0
4,69,17.25,1.0
9,186,20.6667,0.0
1,24,24.0,1.0
2,48,24.0,1.0
5,96,19.2,2.0
2,39,19.5,1.0
3,51,17.0,1.0
6,150,25.0,2.0
4,106,26.5,2.0
6,128,21.3333,1.0
6,156,26.0,3.0
11,175,15.9091,2.0
3,59,19.6667,1.0
4,69,17.25,1.0
3,90,30.0,2.0
5,109,21.8,2.0
4,161,40.25,2.0
5,81,16.2,1.0
8,180,22.5,3.0
4,103,25.75,2.0
3,52,17.3333,1.0
7,145,20.7143,2.0
4,97,24.25,2.0
7,97,13.8571,2.0
2,85,42.5,1.0
5,104,20.8,2.0
4,120,30.0,2.0
4,84,21.0,0.0
6,125,20.8333,2.0
1,29,29.0,1.0
5,103,20.6,1.0
2,66,33.0,1.0
5,94,18.8,2.0
4,66,16.5,1.0
1,25,25.0,0.0
2,42,21.0,1.0
4,120,30.0,1.0
2,125,62.5,1.0
5,180,36.0,3.0
5,130,26.0,2.0
5,146,29.2,2.0
3,59,19.6667,1.0
2,50,25.0,1.0
6,131,21.8333,2.0
3,83,27.6667,1.0
4,208,52.0,2.0
5,108,21.6,2.0
8,138,17.25,3.0
6,229,38.1667,3.0
7,157,22.4286,3.0
4,83,20.75,1.0
4,109,27.25,2.0
1,23,23.0,0.0
6,188,31.3333,1.0
6,148,24.6667,1.0
6,160,26.6667,2.0
10,300,30.0,3.0
8,177,22.125,3.0
2,120,60.0,2.0
4,148,37.0,2.0
8,203,25.375,3.0
3,55,18.3333,0.0
4,81,20.25,1.0
3,86,28.6667,2.0
1,10,10.0,0.0
4,129,32.25,2.0
4,68,17.0,1.0
3,60,20.0,0.0
2,148,74.0,3.0
1,49,49.0,1.0
6,129,21.5,2.0
2,77,38.5,2.0
5,68,13.6,1.0
5,108,21.6,2.0
7,186,26.5714,3.0
4,93,23.25,1.0
3,96,32.0,1.0
4,87,21.75,1.0
1,60,60.0,1.0
7,163,23.2857,2.0
5,73,14.6,1.0
1,35,35.0,1.0
5,115,23.0,2.0
8,144,18.0,3.0
2,45,22.5,0.0
1,27,27.0,1.0
5,131,26.2,2.0
11,190,17.2727,2.0
7,131,18.7143,3.0
1,24,24.0,0.0
4,56,14.0,1.0
3,88,29.3333,1.0
11,149,13.5455,2.0
1,28,28.0,1.0
3,56,18.6667,0.0
6,101,16.8333,2.0
2,58,29.0,1.0
1,5,5.0,3.0
2,35,17.5,0.0
7,151,21.5714,2.0
4,165,41.25,3.0
6,82,13.6667,2.0
8,211,26.375,2.0
1,28,28.0,1.0
3,44,14.6667,1.0
4,121,30.25,2.0
1,31,31.0,1.0
3,116,38.6667,2.0
4,128,32.0,1.0
7,104,14.8571,1.0
2,77,38.5,1.0
3,145,48.3333,2.0
2,60,30.0,0.0
2,64,32.0,1.0
3,71,23.6667,0.0
4,68,17.0,1.0
5,78,15.6,1.0
6,53,8.8333,1.0
5,114,22.8,1.0
2,78,39.0,1.0
3,125,41.6667,2.0
3,78,26.0,2.0
3,47,15.6667,1.0
4,69,17.25,1.0
2,48,24.0,1.0
1,85,85.0,2.0
5,90,18.0,2.0
5,122,24.4,1.0
5,138,27.6,2.0
2,35,17.5,1.0
3,161,53.6667,2.0
9,200,22.2222,2.0
2,36,18.0,1.0
5,121,24.2,2.0
3,117,39.0,2.0
3,106,35.3333,1.0
4,152,38.0,2.0
8,126,15.75,1.0
7,194,27.7143,3.0
5,124,24.8,2.0
1,25,25.0,0.0
8,189,23.625,3.0
4,61,15.25,0.0
2,22,11.0,0.0
12,197,16.4167,3.0
2,49,24.5,1.0
7,120,17.1429,3.0
4,101,25.25,2.0
3,59,19.6667,1.0
6,60,10.0,0.0
2,41,20.5,1.0
4,64,16.0,1.0
4,194,48.5,2.0
6,108,18.0,1.0
4,155,38.75,3.0
9,181,20.1111,3.0
5,90,18.0,1.0
1,65,65.0,1.0
1,29,29.0,1.0
8,140,17.5,2.0
7,102,14.5714,1.0
5,138,27.6,2.0
8,156,19.5,2.0
5,65,13.0,0.0
8,204,25.5,3.0
6,114,19.0,2.0
4,120,30.0,2.0
5,78,15.6,2.0
2,58,29.0,1.0
4,191,47.75,3.0
2,100,50.0,0.0
2,41,20.5,0.0
5,82,16.4,1.0
4,84,21.0,1.0
3,79,26.3333,1.0
7,97,13.8571,1.0
3,80,26.6667,2.0
2,76,38.0,1.0
2,103,51.5,1.0
11,199,18.0909,2.0
7,150,21.4286,2.0
5,111,22.2,2.0
3,69,23.0,0.0
3,89,29.6667,1.0
8,162,20.25,2.0
6,109,18.1667,3.0
4,53,13.25,1.0
4,104,26.0,1.0
2,103,51.5,2.0
5,117,23.4,2.0
5,171,34.2,2.0
8,162,20.25,3.0
5,101,20.2,1.0
3,67,22.3333,0.0
7,261,37.2857,3.0
6,156,26.0,2.0
6,134,22.3333,2.0
4,67,16.75,0.0
6,49,8.1667,1.0
8,120,15.0,1.0
1,72,72.0,0.0
1,43,43.0,0.0
9,161,17.8889,2.0
5,147,29.4,3.0
1,13,13.0,0.0
2,28,14.0,0.0
4,88,22.0,2.0
3,48,16.0,1.0
6,194,32.3333,3.0
7,115,16.4286,2.0
8,214,26.75,2.0
5,68,13.6,1.0
1,34,34.0,0.0
8,229,28.625,3.0
2,32,16.0,1.0
6,133,22.1667,2.0
2,38,19.0,1.0
5,118,23.6,1.0
5,137,27.4,3.0
1,43,43.0,0.0
6,109,18.1667,1.0
4,73,18.25,1.0
7,156,22.2857,2.0
1,14,14.0,0.0
1,49,49.0,1.0
3,78,26.0,0.0
5,159,31.8,3.0
2,24,12.0,0.0
1,2,2.0,1.0
6,158,26.3333,2.0
9,145,16.1111,2.0
10,230,23.0,3.0
6,125,20.8333,1.0
2,85,42.5,2.0
1,62,62.0,1.0
1,73,73.0,1.0
4,93,23.25,1.0
3,66,22.0,1.0
3,48,16.0,1.0
2,107,53.5,2.0
14,205,14.6429,2.0
1,46,46.0,0.0
4,97,24.25,2.0
8,135,16.875,2.0
2,69,34.5,0.0
3,79,26.3333,0.0
1,37,37.0,1.0
4,108,27.0,2.0
2,82,41.0,1.0
2,27,13.5,1.0
3,63,21.0,1.0
4,76,19.0,1.0
3,157,52.3333,3.0
7,94,13.4286,2.0
6,128,21.3333,2.0
4,89,22.25,1.0
2,63,31.5,1.0
1,14,14.0,0.0
8,162,20.25,2.0
3,162,54.0,3.0
3,48,16.0,1.0
7,150,21.4286,2.0
2,65,32.5,0.0
2,48,24.0,1.0
4,113,28.25,2.0
3,67,22.3333,1.0
5,96,19.2,2.0
7,188,26.8571,3.0
5,66,13.2,0.0
3,76,25.3333,0.0
9,189,21.0,3.0
1,19,19.0,1.0
4,79,19.75,0.0
4,76,19.0,1.0
3,121,40.3333,2.0
3,122,40.6667,2.0
3,73,24.3333,0.0
5,132,26.4,2.0
1,43,43.0,1.0
7,131,18.7143,1.0
3,88,29.3333,1.0
6,147,24.5,3.0
2,51,25.5,1.0
2,51,25.5,1.0
1,20,20.0,3.0
4,212,53.0,1.0
3,107,35.6667,1.0
6,139,23.1667,2.0
2,50,25.0,0.0
1,14,14.0,0.0
6,161,26.8333,2.0
2,37,18.5,1.0
3,120,40.0,2.0
8,272,34.0,3.0
6,163,27.1667,2.0
6,198,33.0,3.0
1,47,47.0,1.0
1,26,26.0,1.0
4,54,13.5,0.0
6,115,19.1667,2.0
2,37,18.5,1.0
2,68,34.0,1.0
8,159,19.875,2.0
1,74,74.0,1.0
2,38,19.0,0.0
4,118,29.5,2.0
3,116,38.6667,1.0
6,94,15.6667,1.0
3,142,47.3333,0.0
6,122,20.3333,2.0
12,215,17.9167,0.0
8,192,24.0,3.0
4,100,25.0,1.0
2,63,31.5,1.0
2,92,46.0,1.0
6,179,29.8333,2.0
4,54,13.5,0.0
6,201,33.5,3.0
10,204,20.4,3.0
8,236,29.5,3.0
6,168,28.0,2.0
3,54,18.0,0.0
5,128,25.6,2.0
3,95,31.6667,1.0
7,159,22.7143,2.0
5,128,25.6,2.0
4,90,22.5,2.0
3,94,31.3333,1.0
10,293,29.3,3.0
7,129,18.4286,1.0
1,47,47.0,1.0
3,108,36.0,1.0
10,143,14.3,2.0
1,39,39.0,0.0
2,52,26.0,1.0
5,196,39.2,3.0
7,159,22.7143,0.0
2,86,43.0,1.0
1,32,32.0,0.0
5,79,15.8,1.0
2,33,16.5,1.0
3,57,19.0,1.0
5,114,22.8,1.0
3,57,19.0,0.0
5,73,14.6,1.0
4,97,24.25,2.0
1,15,15.0,0.0
6,104,17.3333,2.0
6,173,28.8333,3.0
6,105,17.5,2.0
2,41,20.5,0.0
3,54,18.0,1.0
3,89,29.6667,0.0
2,29,14.5,0.0
19,413,21.7368,3.0
6,149,24.8333,1.0
3,56,18.6667,1.0
6,144,24.0,1.0
1,11,11.0,0.0
8,221,27.625,3.0
3,72,24.0,1.0
10,145,14.5,3.0
3,208,69.3333,2.0
6,134,22.3333,3.0
2,86,43.0,0.0
1,26,26.0,0.0
9,232,25.7778,3.0
1,28,28.0,1.0
6,110,18.3333,2.0
3,121,40.3333,3.0
4,62,15.5,1.0
4,76,19.0,2.0
2,26,13.0,1.0
12,182,15.1667,1.0
3,104,34.6667,2.0
2,35,17.5,1.0
2,64,32.0,2.0
5,183,36.6,2.0
7,174,24.8571,2.0
5,106,21.2,2.0
6,145,24.1667,2.0
6,130,21.6667,1.0
10,222,22.2,3.0
7,121,17.2857,3.0
4,92,23.0,2.0
8,225,28.125,3.0
1,26,26.0,1.0
6,126,21.0,2.0
6,137,22.8333,2.0
1,70,70.0,0.0
2,58,29.0,1.0
5,111,22.2,2.0
1,82,82.0,1.0
2,30,15.0,0.0
4,124,31.0,2.0
2,54,27.0,2.0
2,100,50.0,1.0
4,132,33.0,2.0
6,77,12.8333,2.0
3,59,19.6667,1.0
1,76,76.0,0.0
3,44,14.6667,1.0
3,36,12.0,0.0
8,167,20.875,2.0
3,67,22.3333,1.0
2,72,36.0,0.0
7,173,24.7143,2.0
4,49,12.25,0.0
4,102,25.5,1.0
9,215,23.8889,3.0
6,133,22.1667,2.0
9,138,15.3333,0.0
5,140,28.0,2.0
4,125,31.25,2.0
9,251,27.8889,3.0
4,106,26.5,1.0
7,133,19.0,2.0
3,83,27.6667,1.0
1,40,40.0,0.0
5,139,27.8,1.0
2,57,28.5,0.0
3,46,15.3333,1.0
4,98,24.5,2.0
3,147,49.0,2.0
2,64,32.0,0.0
10,187,18.7,3.0
4,134,33.5,2.0
3,53,17.6667,0.0
8,175,21.875,3.0
6,210,35.0,2.0
9,175,19.4444,3.0
2,53,26.5,0.0
5,129,25.8,2.0
6,179,29.8333,3.0
3,47,15.6667,1.0
1,66,66.0,0.0
6,261,43.5,3.0
4,61,15.25,1.0
1,30,30.0,1.0
4,135,33.75,2.0
5,163,32.6,2.0
7,198,28.2857,0.0
5,83,16.6,1.0
2,72,36.0,1.0
5,112,22.4,2.0
1,29,29.0,1.0
9,151,16.7778,2.0
1,73,73.0,0.0
5,108,21.6,2.0
6,96,16.0,2.0
3,74,24.6667,1.0
3,91,30.3333,1.0
3,81,27.0,2.0
6,216,36.0,3.0
6,132,22.0,2.0
2,33,16.5,1.0
1,53,53.0,1.0
1,30,30.0,0.0
2,45,22.5,1.0
2,44,22.0,1.0
4,102,25.5,1.0
9,177,19.6667,3.0
8,134,16.75,2.0
2,47,23.5,0.0
4,143,35.75,2.0
3,54,18.0,1.0
1,57,57.0,0.0
1,39,39.0,1.0
6,252,42.0,3.0
